 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
3269,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,153,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1712418.30065359,26143.7908496732,51.0,83.1384387633,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13071.8954248366,13071.8954248366,45,86,61.4,22.4566248577,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
14441,97,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,164948.4536,41237.1134,32.33333333,27.13546265,48,1,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,20618.5567,20618.5567,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7402,38,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,157894.7368,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,26315.78947,26315.78947,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
10215,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,11572,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1036.9858278604,172.8309713101,11572.0,0.0,11572,11572,11572,11572.0,0.0,11572,11572,0,0.0,0.0,0,0,0,0,0,0,40,0,172.8309713101,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,18091,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,110.5522082804,18091.0,0.0,18091,18091,18091,18091.0,0.0,18091,18091,0,0.0,0.0,0,0,0,0,0,0,64,0,110.5522082804,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100592710,7,7,975,11595,321,0,139.2857143,169.9957983,8688,0,1656.428571,3174.60191,124.9593534,0.139175095,7737900.769,27700000.0,100000000,15,100000000,16700000.0,40800000.0,100000000,1030,101000000,16800000.0,40800000.0,100000000,48,0,0,0,0,208,232,0.069587548,0.069587548,0,8688,838.4,2227.111929,4960027.543,1,0,0,0,0,0,0,0,1,898.2857143,139.2857143,1656.428571,208,0,0,0,0,0,0,7,975,7,11595,0,235,4,20,11996.0,0.0,11996,11996,100000000.0,0.0,100000000,100000000,DoS Hulk
80,988,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2024.291498,988.0,0.0,988,988,988,988.0,0.0,988,988,0,0.0,0.0,0,0,0,0,0,0,64,0,2024.291498,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,292,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,917808.2192,13698.63014,97.33333333,161.6580754,284,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,6849.315068,6849.315068,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1493670.88607595,25316.4556962025,52.6666666667,51.0522608053,105,3,3,3.0,0.0,3,3,50,50.0,0.0,50,50,0,0,0,0,64,64,12658.2278481013,12658.2278481013,51,67,57.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31101,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,4051.3166779203,64.3066139352,31101.0,0.0,31101,31101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.1533069676,32.1533069676,47,79,57.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,32,0,0,0,0,0,0,1,47,1,79,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56487,214,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,56074.76636,9345.794393,214.0,0.0,214,214,214,214.0,0.0,214,214,0,0.0,0.0,0,0,0,0,0,0,40,0,9345.794393,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,395,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,294,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,911564.6259,13605.44218,98.0,127.4009419,243,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,6802.721088,6802.721088,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,144084,18,25,176,438,43,0,9.777777778,13.02285573,51,0,17.52,15.98468017,4261.40307,298.4370228,3430.571429,13092.35032,70877,1,144050,8473.529412,27665.3392,112652,3,143954,5998.083333,17024.15877,70877,1,0,0,0,0,384,524,124.9271258,173.509897,0,51,13.95454545,15.12883362,228.8816068,0,0,0,1,0,0,0,0,1,14.27906977,9.777777778,17.52,384,0,0,0,0,0,0,18,176,25,438,8192,229,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,81923856,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,142.3639044,0.170890394,6301835.077,20100000.0,73000000,1,80100000,11400000.0,27300000.0,73000000,1,1833934,366786.8,819079.8556,1832001,14,0,0,0,0,172,132,0.097651654,0.07323874,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,643.0,0.0,643,643,40000000.0,46600000.0,73000000,7066312,DDoS
53,169,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1017751.479,23668.63905,56.33333333,57.95112884,118,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11834.31953,11834.31953,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46438,1,1,48,176,48,48,48.0,0.0,176,176,176.0,0.0,4823.635815,43.06817692,46438.0,0.0,46438,46438,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.53408846,21.53408846,48,176,90.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,136.0,48.0,176.0,32,0,0,0,0,0,0,1,48,1,176,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,110759455,2,2,96,211,52,44,48.0,5.656854249,143,68,105.5,53.03300859,2.771772396,0.036114298,36900000.0,63900000.0,111000000,30828,111000000,111000000.0,0.0,111000000,111000000,111000000,111000000.0,0.0,111000000,111000000,0,0,0,0,52,64,0.018057149,0.018057149,44,143,71.8,40.7455519,1660.2,0,0,0,0,0,0,0,0,1,89.75,48.0,105.5,52,0,0,0,0,0,0,2,96,2,211,-1,-1,1,20,30828.0,0.0,30828,30828,111000000.0,0.0,111000000,111000000,BENIGN
53,61762,2,2,108,140,54,54,54.0,0.0,70,70,70.0,0.0,4015.414009,64.76474207,20587.33333,35574.30287,61665,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,32.38237104,32.38237104,54,70,60.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,75.5,54.0,70.0,64,0,0,0,0,0,0,2,108,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59078,7986280,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.259019218,0.876503203,1331046.667,3252309.711,7969791,4,0,0.0,0.0,0,0,7982803,1596560.6,3562746.932,7969791,4,0,0,0,0,20,120,0.125214743,0.75128846,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,16489.0,0.0,16489,16489,7969791.0,0.0,7969791,7969791,BENIGN
53,57410,2,2,84,160,42,42,42.0,0.0,80,80,80.0,0.0,4250.130639,69.67427277,19136.66667,33133.55484,57396,3,11,11.0,0.0,11,11,3,3.0,0.0,3,3,0,0,0,0,64,40,34.83713639,34.83713639,42,80,57.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,71.5,42.0,80.0,64,0,0,0,0,0,0,2,84,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52335,4328,2,1,96,6,90,6,48.0,59.39696962,6,6,6.0,0.0,23567.46765,693.1608133,2164.0,3016.517529,4297,31,4328,4328.0,0.0,4328,4328,0,0.0,0.0,0,0,1,0,0,0,40,20,462.1072089,231.0536044,6,90,48.0,48.49742261,2352.0,0,1,0,0,1,0,0,0,0,64.0,48.0,6.0,40,0,0,0,0,0,0,2,96,1,6,34,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,72263,8,4,1612,1264,403,0,201.5,215.412561,316,316,316.0,0.0,39799.0673,166.0600861,6569.363636,14685.84897,41414,3,72263,10323.28571,17817.99786,41648,3,30565,10188.33333,17639.78277,30557,4,1,0,0,0,256,128,110.706724,55.35336202,0,403,252.2307692,178.9795863,32033.69231,0,1,0,0,1,0,0,0,0,273.25,201.5,316.0,256,0,0,0,0,0,0,8,1612,4,1264,435,2076,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116101003,32,33,2197,31305,360,0,68.65625,125.5436203,2920,0,948.6363636,966.7941488,288.5590919,0.559857351,1814078.172,3823446.614,10000000,1,116000000,3745193.645,4836839.04,10000000,4,111000000,3453298.0,4833459.868,10000000,48,0,0,0,0,652,804,0.275622081,0.284235271,0,2920,507.6060606,815.6242325,665242.8886,0,0,0,1,0,0,0,0,1,515.4153846,68.65625,948.6363636,652,0,0,0,0,0,0,32,2197,33,31305,8192,1114,31,20,41861.08333,61831.62226,238200,23750,9633222.167,1279117.487,10000000,5571498,BENIGN
53,220,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1318181.818,18181.81818,73.33333333,121.8209068,214,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9090.909091,9090.909091,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,64,0,0,0,0,0,0,2,94,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56415,38505,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,7427.606804,77.91195949,19252.5,27061.68362,38388,117,38505,38505.0,0.0,38505,38505,0,0.0,0.0,0,0,1,0,0,0,40,20,51.94130632,25.97065316,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5600044,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.714280102,1866681.333,3204763.14,5567175,102,5600044,2800022.0,3913345.302,5567175,32869,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535710077,0.178570026,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72070,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,3940.613293,55.50159567,24023.33333,41566.33899,72020,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,64,27.75079784,27.75079784,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,40,0,0,0,0,0,0,2,78,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,71788,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55.71961888,23929.33333,41443.35704,71784,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,32,41.78971416,13.92990472,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,1,0,65535,5360,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46555,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,55555.55556,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,240,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,94230,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1018.783827,21.22466306,94230.0,0.0,94230,94230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.61233153,10.61233153,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118446108,16,17,1215,5148,582,0,75.9375,148.2949623,1430,0,302.8235294,483.7376917,53.72063386,0.278607719,3701440.875,14500000.0,58800000,3,118000000,7896407.2,20700000.0,58900000,25,118000000,7388075.063,20100000.0,59000000,3,0,0,0,0,332,352,0.135082531,0.143525189,0,1430,187.1470588,370.6786677,137402.6747,0,0,0,1,0,0,0,0,1,192.8181818,75.9375,302.8235294,332,0,0,0,0,0,0,16,1215,17,5148,8192,361,8,20,305141.5,96803.62545,373592,236691,58800000.0,49993.86364,58800000,58800000,BENIGN
37662,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41666.66667,41666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,257,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62576,2,2,58,186,29,29,29.0,0.0,93,93,93.0,0.0,3899.258502,63.92227052,20858.66667,36123.07429,62570,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,31.96113526,31.96113526,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29.0,93.0,40,0,0,0,0,0,0,2,58,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,63439,2,2,76,164,38,38,38.0,0.0,82,82,82.0,0.0,3783.161777,63.05269629,21146.33333,36582.36335,63388,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,31.52634815,31.52634815,38,82,55.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,69.5,38.0,82.0,40,0,0,0,0,0,0,2,76,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,33760,1,1,37,165,37,37,37.0,0.0,165,165,165.0,0.0,5983.412322,59.24170616,33760.0,0.0,33760,33760,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,29.62085308,29.62085308,37,165,79.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,119.5,37.0,165.0,32,0,0,0,0,0,0,1,37,1,165,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,172843,9,7,510,4410,206,0,56.66666667,83.32616636,1418,0,630.0,677.987463,28465.13888,92.56955734,11522.86667,15132.42274,37352,8,172843,21605.375,25210.93706,62889,16,102995,17165.83333,22010.21412,51107,49,0,0,0,0,296,232,52.07037601,40.49918134,0,1418,289.4117647,512.154891,262302.6324,0,0,0,1,0,0,0,0,0,307.5,56.66666667,630.0,296,0,0,0,0,0,0,9,510,7,4410,29200,340,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,109113,1,1,54,181,54,54,54.0,0.0,181,181,181.0,0.0,2153.7305362331,18.329621585,109113.0,0.0,109113,109113,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.1648107925,9.1648107925,54,181,96.3333333333,73.3234841871,5376.3333333333,0,0,0,0,0,0,0,0,1,144.5,54.0,181.0,32,0,0,0,0,0,0,1,54,1,181,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64941367,41,49,6934,55304,1197,0,169.1219512,371.3215719,2796,0,1128.653061,845.3155119,958.3721883,1.385865499,729678.2809,6246596.011,58800000,0,64900000,1623534.175,9303625.936,58800000,48,64900000,1352207.604,8502712.304,58800000,2,1,0,0,0,1312,1568,0.631338727,0.754526772,0,2796,690.2197802,819.079345,670890.9734,0,1,0,0,1,0,0,0,1,697.8888889,169.1219512,1128.653061,1312,0,0,0,0,0,0,41,6934,49,55304,1161,234,9,32,375519.0,445451.8163,690501,60537,32100000.0,37700000.0,58800000,5402547,BENIGN
56530,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116146,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.21970623,116146.0,0.0,116146,116146,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.609853116,8.609853116,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,319,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30204,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,3840.55092,66.21639518,30204.0,0.0,30204,30204,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.10819759,33.10819759,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1636363.636,22727.27273,58.66666667,61.69548876,125,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11363.63636,11363.63636,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49650,45,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,64,0,44444.44444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61947,9178273,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.922306517,0.653717753,1835654.6,4085663.952,9144279,1,0,0.0,0.0,0,0,9173980,2293495.0,4567210.786,9144279,1,0,0,0,0,20,100,0.108952959,0.544764794,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,33994.0,0.0,33994,33994,9144279.0,0.0,9144279,9144279,BENIGN
80,5583934,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.149022535,1.074511268,1116786.8,1970130.55,4557458,53,5583934,1861311.333,2384155.272,4557458,31272,995240,995240.0,0.0,995240,995240,0,0,0,0,104,64,0.716340845,0.358170423,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,198566,21,32,871,42310,389,0,41.47619048,101.207519,2896,0,1322.1875,564.7174822,217464.2184,266.9137717,3818.576923,9416.984766,35723,1,198566,9928.3,14015.67583,39147,1,161505,5209.83871,13152.50061,57989,48,0,0,0,0,684,1032,105.7582869,161.1554848,0,2896,799.6481481,771.413947,595079.4776,0,0,0,1,0,0,0,0,1,814.7358491,41.47619048,1322.1875,684,0,0,0,0,0,0,21,871,32,42310,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45496,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,40544,412,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4785769,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,35.31302911,1.25371701,957153.8,2118589.468,4746899,53,4785769,1196442.25,2367031.274,4746899,53,0,0.0,0.0,0,0,1,0,0,0,160,32,1.044764175,0.208952835,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,338,384,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2105,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,55059971,2,2,124,377,76,48,62.0,19.79898987,224,153,188.5,50.20458146,9.09916934,0.072648059,18400000.0,31700000.0,54900000,47767,55000000,55000000.0,0.0,55000000,55000000,55000000,55000000.0,0.0,55000000,55000000,0,0,0,0,64,52,0.036324029,0.036324029,48,224,115.4,72.20664789,5213.8,0,0,0,0,0,0,0,0,1,144.25,62.0,188.5,64,0,0,0,0,0,0,2,124,2,377,-1,-1,1,32,47767.0,0.0,47767,47767,54900000.0,0.0,54900000,54900000,BENIGN
80,85007040,5,6,372,11595,360,0,74.4,159.6834368,7240,0,1932.5,3126.682571,140.7765757,0.129401047,8500704.0,26800000.0,84900000,5,84900000,21200000.0,42400000.0,84900000,5,85000000,17000000.0,37900000.0,84900000,65,0,0,0,0,144,200,0.058818658,0.070582389,0,7240,997.75,2325.192157,5406518.568,1,0,0,0,0,0,0,0,1,1088.454545,74.4,1932.5,144,0,0,0,0,0,0,5,372,6,11595,0,235,2,20,7998.0,0.0,7998,7998,84900000.0,0.0,84900000,84900000,DoS Hulk
53,151659,4,2,156,224,39,39,39.0,0.0,112,112,112.0,0.0,2505.621163,39.56243942,30331.8,52030.00424,120151,1,31505,10501.66667,18185.95616,31501,1,3,3.0,0.0,3,3,0,0,0,0,80,40,26.37495961,13.18747981,39,112,59.85714286,35.62035266,1268.809524,0,0,0,0,0,0,0,0,0,69.83333333,39.0,112.0,80,0,0,0,0,0,0,4,156,2,224,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
