Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,3866832,14,8,1459,1731.0,741,0,104.2142857143,195.1134496691,1179,0,216.375,405.4647906151,824,5,184134.85714285696,249131.795200309,953175.0,59.0,3866832.0,297448.615384615,328040.33303836803,1194449.0,21669.0,3801541.0,543077.285714286,319911.425129787,953175.0,186524.0,0,0,0,0,292,172,3.6205348461,2.0688770549,0,1179,138.6956521739,280.4109702793,78630.3122529644,0,0,1,1,0,0,0,1,0,145.0,104.2142857143,216.375,0,0,0,0,0,0,14,1459,8,1731,8192,62626,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,117633094,15,21,1036,5463.0,405,0,69.0666666667,114.815670077,1460,0,260.1428571429,452.2570381668,55,0,3360945.54285714,13758652.359993698,58482147.0,0.0,117633094.0,8402363.85714286,21200912.4932453,58482147.0,42.0,117539061.0,5876953.05,17997895.821873102,58557942.0,0.0,0,0,0,0,324,432,0.1275151362,0.1785211906,0,1460,175.64864864860002,358.48672811449995,128512.734234234,0,0,0,1,0,0,0,0,1,180.5277777778,69.0666666667,260.1428571429,0,0,0,0,0,0,15,1036,21,5463,8192,127,7,20,333163.0,337270.13563611,571649.0,94677.0,58444438.0,53328.579223527006,58482147.0,58406729.0,Benign
3389,6,2600977,9,9,1132,1581.0,661,0,125.7777777778,213.6736868322,1173,0,175.6666666667,385.5612791762,1043,6,152998.647058824,266686.000941402,985458.0,49.0,2600977.0,325122.125,428542.628836531,1193722.0,420.0,2582583.0,322822.875,340789.443404758,985458.0,17912.0,0,0,0,0,192,192,3.4602382105,3.4602382105,0,1173,142.7894736842,296.9505344044,88179.619883041,0,0,1,1,0,0,0,1,1,150.7222222222,125.7777777778,175.6666666667,0,0,0,0,0,0,9,1132,9,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,351,1,1,43,59.0,43,43,43.0,0.0,59,59,59.0,0.0,290598,5698,351.0,0.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2849.002849,2849.002849,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53502,6,68,2,1,38,0.0,38,0,19.0,26.87005769,0,0,0.0,0.0,558823,44117,34.0,1.4142135619999998,35.0,33.0,68.0,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,29411.764710000003,14705.88235,0,38,19.0,21.93931023,481.3333333000001,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
63435,6,29905,5,2,935,266.0,935,0,187.0,418.1447118,266,0,133.0,188.0904038,40160,234,4984.166667,11902.27564,29278.0,6.0,29905.0,7476.25,14741.03432,29587.0,6.0,29278.0,29278.0,0.0,29278.0,29278.0,0,0,0,0,124,40,167.196121,66.87844842,0,935,150.125,330.51493910000005,109240.125,0,0,1,1,0,0,0,1,0,171.5714286,187.0,133.0,0,0,0,0,0,0,5,935,2,266,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,5785815,9,7,588,5141.0,342,0,65.33333333,121.7610365,1460,0,734.4285714,697.8867762,990,2,385721.0,1419517.9840000002,5515912.0,1.0,5785815.0,723226.875,1937028.902,5515912.0,39.0,155033.0,25838.83333,40033.17862,85725.0,1.0,0,0,0,0,192,152,1.555528478,1.209855483,0,1460,337.0,554.7703353999999,307770.125,0,0,1,1,0,0,0,1,0,358.0625,65.33333333,734.4285714,0,0,0,0,0,0,9,588,7,5141,8192,131,3,20,269863.0,0.0,269863.0,269863.0,5515912.0,0.0,5515912.0,5515912.0,Benign
80,6,2890,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,692,2890.0,0.0,2890.0,2890.0,2890.0,2890.0,0.0,2890.0,2890.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,692.0415224999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
19551,6,86569592,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86569592.0,0.0,86569592.0,86569592.0,86569592.0,86569592.0,0.0,86569592.0,86569592.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0231028002999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62561,-1,0,20,0.0,0.0,0.0,0.0,86569592.0,0.0,86569592.0,86569592.0,Benign
53,17,1633,1,1,34,211.0,34,34,34.0,0.0,211,211,211.0,0.0,150030,1224,1633.0,0.0,1633.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,612.3698714023001,612.3698714023001,34,211,93.0,102.1909976466,10443.0,0,0,0,0,0,0,0,0,1,139.5,34.0,211.0,0,0,0,0,0,0,1,34,1,211,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,60483917,15,16,744,6395.0,421,0,49.6,117.3217797342,1460,0,399.6875,606.8773317841001,118,0,2016130.56666667,4058217.59583056,10003966.0,0.0,60483917.0,4320279.78571429,5109613.68143771,10015485.0,196.0,60471717.0,4031447.8,5058295.05248806,10017591.0,0.0,0,0,0,0,312,404,0.2479998112999999,0.264533132,0,1460,223.09375,465.5014888147,216691.63608871,0,0,0,1,0,0,0,0,1,230.2903225806,49.6,399.6875,0,0,0,0,0,0,15,744,16,6395,8192,114,9,20,32258.0,50715.752724375496,135781.0,11479.0,9995397.66666667,20781.5315091711,10003966.0,9952978.0,Benign
80,6,1167620,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,842,5,194603.3333,475974.0684,1166181.0,3.0,1415.0,707.5,434.8706704,1015.0,400.0,1167617.0,389205.6667,672880.7388,1166181.0,20.0,0,0,0,0,72,92,2.569329063,3.425772083,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
53,17,510,1,1,39,55.0,39,39,39.0,0.0,55,55,55.0,0.0,184313,3921,510.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1960.7843137255,1960.7843137255,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49654,6,29,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,68965,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,34482.7586206897,34482.7586206897,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,12771641,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,12800000.0,0.0,12800000.0,12800000.0,12800000.0,12800000.0,0.0,12800000.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.156596948,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,12800000.0,0.0,12800000.0,12800000.0,DDoS attacks-LOIC-HTTP
8080,6,473,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,4228,473.0,0.0,473.0,473.0,473.0,473.0,0.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4228.32981,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
22,6,8,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,250000,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,125000.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
80,6,54012755,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,54012755.0,0.0,54012755.0,54012755.0,54012755.0,54012755.0,0.0,54012755.0,54012755.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.037028290817604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,6428846,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,51,1,918406.571428572,2402637.033757,6366831.0,39.0,62015.0,20671.6666666667,35493.5520106587,61656.0,105.0,6428631.0,2142877.0,3711053.08939727,6428032.0,257.0,0,0,0,0,92,92,0.6221956476,0.6221956476,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1000000,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
53,17,1866,1,1,31,78.0,31,31,31.0,0.0,78,78,78.0,0.0,58413,1071,1866.0,0.0,1866.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,535.9056806002,535.9056806002,31,78,46.6666666667,27.1354626519,736.3333333333001,0,0,0,0,0,0,0,0,1,70.0,31.0,78.0,0,0,0,0,0,0,1,31,1,78,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2825220,9,10,1187,1637.0,677,0,131.8888888889,215.8358429713,1173,0,163.7,365.2612611391,999,6,156956.666666667,240705.503543475,953139.0,3.0,2825220.0,353152.5,507948.02682783,1555034.0,3.0,2641376.0,293486.222222222,282747.010793562,953139.0,29277.0,0,0,0,0,192,224,3.1855926264,3.5395473627,0,1173,141.2,290.1182336112,84168.5894736842,0,0,0,1,0,0,0,0,1,148.6315789474,131.8888888889,163.7,0,0,0,0,0,0,9,1187,10,1637,8192,62856,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,939,3,4,148,243.0,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,416400,7454,156.5,97.8871799573,273.0,30.0,481.0,240.5,105.3589103968,315.0,166.0,686.0,228.6666666667,180.6276095544,383.0,30.0,0,0,0,0,72,92,3194.8881789137,4259.8509052183,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,335,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,286567,5970,335.0,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2985.0746268657,2985.0746268657,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,14297,1,1,40,40.0,40,40,40.0,0.0,40,40,40.0,0.0,5595,139,14297.0,0.0,14297.0,14297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,69.94474365,69.94474365,40,40,40.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,40.0,40.0,0,0,0,0,0,0,1,40,1,40,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,118070945,13,14,1523,2933.0,602,0,117.1538461538,202.6881209123,1430,0,209.5,409.1905236139,37,0,4541190.19230769,15992556.3605928,58918678.0,1.0,118070945.0,9839245.41666667,22911958.9164935,58969863.0,77.0,117919054.0,9070696.46153846,22117690.373838603,58930162.0,1.0,0,0,0,0,272,292,0.1101032943,0.1185727784,0,1430,159.1428571429,319.340607002,101978.423280423,0,0,0,1,0,0,0,0,1,165.037037037,117.1538461538,209.5,0,0,0,0,0,0,13,1523,14,2933,8192,181,8,20,94450.0,33110.982135841296,117863.0,71037.0,58865085.5,75791.2403414801,58918678.0,58811493.0,Benign
53,17,298,1,1,36,68.0,36,36,36.0,0.0,68,68,68.0,0.0,348993,6711,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3355.7046979865995,3355.7046979865995,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2829,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,706,2829.0,0.0,2829.0,2829.0,2829.0,2829.0,0.0,2829.0,2829.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,706.9635914,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
54956,6,86081643,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86081643.0,0.0,86081643.0,86081643.0,86081643.0,86081643.0,0.0,86081643.0,86081643.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232337573,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62561,-1,0,20,0.0,0.0,0.0,0.0,86081643.0,0.0,86081643.0,86081643.0,Benign
445,6,1317842,6,5,1453,338.0,1084,0,242.166666666667,417.138066671776,145,0,67.6,69.7588704036985,1359,8,131784.2,161403.419655223,375514.0,73.0,1266383.0,253276.6,145762.19772561098,375611.0,762.0,1317769.0,329442.25,66639.7256815833,426973.0,283484.0,0,0,0,0,132,112,4.5528978435958205,3.79408153632985,0,1084,149.25,301.043073028067,90626.9318181818,0,0,0,1,0,0,0,0,0,162.81818181818198,242.166666666667,67.6,0,0,0,0,0,0,6,1453,5,338,8192,251,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,287,1,1,33,97.0,33,33,33.0,0.0,97,97,97.0,0.0,452961,6968,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3484.3205574913,3484.3205574913,33,97,54.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,81.5,33.0,97.0,0,0,0,0,0,0,1,33,1,97,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,18737,1,1,37,93.0,37,37,37.0,0.0,93,93,93.0,0.0,6938,106,18737.0,0.0,18737.0,18737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.3703367668,53.3703367668,37,93,55.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,83.5,37.0,93.0,0,0,0,0,0,0,1,37,1,93,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,184660,2,2,60,120.0,30,30,30.0,0.0,60,60,60.0,0.0,974,21,61553.33333,53441.31111,96120.0,0.0,96120.0,96120.0,0.0,96120.0,96120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,16,10.83071591,10.83071591,30,60,42.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,52.5,30.0,60.0,0,0,0,0,0,0,2,60,2,120,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,477,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,4192,477.0,0.0,477.0,477.0,477.0,477.0,0.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4192.872117,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3389,6,6472551,9,11,1148,1715.0,677,0,127.5555556,218.6910556,1173,0,155.9090909,347.1565798,442,3,340660.5789,402250.084,1482192.0,6.0,6472551.0,809068.875,707777.7749,1693388.0,6.0,6322891.0,632289.1,410679.1169,1616132.0,167791.0,0,0,0,0,192,232,1.390487306,1.699484485,0,1173,136.33333330000002,283.8378645,80563.93333,0,0,1,1,0,0,0,1,1,143.15,127.5555556,155.9090909,0,0,0,0,0,0,9,1148,11,1715,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infilteration
49523,6,30,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,66666,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,33333.3333333333,33333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,114,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52887,6,30,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,66666,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,33333.3333333333,33333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2638,6,19,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,105263,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20891,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,95,20891.0,0.0,20891.0,20891.0,20891.0,20891.0,0.0,20891.0,20891.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,95.7350055,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
80,6,1977,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1011,1977.0,0.0,1977.0,1977.0,1977.0,1977.0,0.0,1977.0,1977.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1011.633789,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
80,6,1118578,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,879,6,186429.6667,455583.7632,1116385.0,3.0,2165.0,1082.5,1068.438346,1838.0,327.0,1118572.0,372857.3333,643914.7343,1116385.0,25.0,0,0,0,0,72,92,2.681976581,3.575968775,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
445,6,337701,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,11,112567.0,194893.8262,337611.0,0.0,337701.0,168850.5,238790.6671,337701.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,8.883598212999999,2.961199404,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,321,3,0,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,96573,9345,160.5,143.5426766,262.0,59.0,321.0,160.5,143.5426766,262.0,59.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,9345.794393,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,81011,2,2,78,134.0,39,39,39.0,0.0,67,67,67.0,0.0,2616,49,27003.6666666667,45725.0782867928,79802.0,418.0,80593.0,80593.0,0.0,80593.0,80593.0,80220.0,80220.0,0.0,80220.0,80220.0,0,0,0,0,16,16,24.6880053326092,24.6880053326092,39,67,50.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,0,0,0,0,0,0,2,78,2,134,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1038524,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,947,6,173087.3333,423690.5481,1037942.0,7.0,540.0,270.0,123.0365799,357.0,183.0,1038517.0,346172.3333,599090.1664,1037942.0,16.0,0,0,0,0,72,92,2.888715138,3.851620184,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
43002,6,4104551,5,3,935,337.0,935,0,187.0,418.1447118,337,0,112.3333333,194.5670407,309,1,586364.4286,1506788.2780000002,4002499.0,7.0,4104551.0,1026137.75,1984742.435,4002506.0,88.0,96752.0,48376.0,67248.68332000001,95928.0,824.0,0,0,0,0,168,104,1.218160037,0.730896022,0,935,141.33333330000002,317.8085115,101002.25,0,0,0,0,1,0,0,0,0,159.0,187.0,112.3333333,0,0,0,0,0,0,5,935,3,337,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,697,3,4,161,488.0,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,931133,10043,116.1666666667,76.7656607258,217.0,1.0,397.0,198.5,106.7731239592,274.0,123.0,480.0,160.0,158.50236591290002,318.0,1.0,0,0,0,0,72,92,4304.1606886657,5738.880918221,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
60593,6,1335,5,2,935,323.0,935,0,187.0,418.1447118,323,0,161.5,228.3954903,942322,5243,222.5,297.6203958,765.0,6.0,1335.0,333.75,528.9312337,1118.0,6.0,765.0,765.0,0.0,765.0,765.0,0,0,0,0,124,40,3745.318352,1498.127341,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.71428569999998,187.0,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51793,6,60,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,33333,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16666.6666666667,16666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,980,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,1583486,8,7,1132,1581.0,661,0,141.5,222.792023453,1173,0,225.8571428571,430.0986044197,1713,9,113106.142857143,245832.71975686,953161.0,3.0,1583486.0,226212.285714286,388458.332901447,1103396.0,3.0,1490031.0,248338.5,345968.357313064,953161.0,93989.0,0,0,0,0,172,152,5.0521444459,4.4206263901,0,1173,169.5625,317.7627980638,100973.195833333,0,0,0,1,0,0,0,0,0,180.8666666667,141.5,225.8571428571,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
